ID|PSET|ALT_PRONOUNCE|PRONOUN|VERB|GENDER|SYLLABARY|PRONOUNCE|ENGLISH|INTRO NOTE|END NOTE|APP_FILE
1007|||Ꮩ¹Ꮵ²-|Ꭰ̣¹Ꮪ²³Ꭹ̣³Ꭰ||ᏙᏣᏚᎩᎠ|dò:jàtǔ:gía|They and I are drinking alcoholic drinks|||doo1ja1tuu23gi3a
1008|||Ꭳ¹Ꮵ²-|Ꭰ¹Ꮧ̣²Ꭽ||ᎣᏣᏗᎭ|ò:jadiha|They and I are saying|||oo1ja2di2ha
1009|||Ꭲ¹Ꮧ²-|Ꭱ³Ꭺ̣³Ꭲ||ᎢᏕᎪᎢ|ì:dé:góɂi|All of us usually are going|||ii1dee3go3-i
1010|||Ꮳ̣²-|Ꭱ²Ꮕ³Ꮢ²³Ꭲ||ᏤᏅᏒᎢ|je:nv́:sv̌:ɂi|You (1) went a while ago|||jee2nvv3svv23-i
1011|||Ꮩ¹ᏍᏗ²-|Ꭰ̣¹Ꮪ²³Ꭹ̣³Ꭰ||ᏙᏍᏓᏚᎩᎠ|dò:sdàtǔ:gía|He and I are drinking alcoholic drinks|||doo1sda1tuu23gi3a
1012|||Ꭳ¹ᏍᏗ²-|Ꭰ¹Ꮧ̣²Ꭽ||ᎣᏍᏓᏗᎭ|ò:sdadiha|He and I are saying|||oo1sda2di2ha
1013|||Ꭲ¹Ꭹ²-|Ꭱ²Ꮕ³Ꮢ²³Ꭲ||ᎢᎨᏅᏒᎢ|ì:ge:nv́:sv̌:ɂi|All of us went a while ago|||ii1gee2nvv3svv23-i
1014|||Ꭿ̣²-|ɂᎷ¹Ꭶ²||ᎯᎷᎦ|hilù:gā|You (1) recently climbed it|||hi2luu1ga2
1015|||Ꮧ̣²Ꮵ̣²-|ᏍᏗ²³Ꭹ³²ᏍᏗ||ᏗᏥᏍᏗᎩᏍᏗ|diji:sdǐ:gî:sdi|For you all to eat rod shaped things|||di2jii2sdii23gii32sdi
1016|||Ꮧ̣²ᏍᏗ²-|Ꭰ̣²Ꮪ²³Ꭹ³²ᏍᏗ||ᏗᏍᏓᏚᎩᏍᏗ|disdatǔ:gî:sdi|For you both to drink alcoholic drinks|||di2sda2tuu23gii32sdi
1017|||Ꮥ³Ꮵ²-|Ꮎ̣³Ꭰ||ᏕᏥᎾᎠ|dé:ji:náɂa|You all have flexible things|||dee3jii2na3-a
1018|||Ꮥ²ᏍᏗ²-|Ꮎ̣³Ꭰ||ᏕᏍᏗᎾᎠ|de:sdi:náɂa|You both have flexible things|||dee2sdii2na3-a
1019|||Ꭿ²-, Ꭿ²Ꮿ͓-|Ꭰ̣²Ꭶ¹Ꮩ²³ᏍᏓ*||ᎯᏯᎦᏙᏍᏓ|hi:yagà:tǒ:sda|Let you (1) look at him|||hii2ya2gaa1too23sda
1020|||Ꭲ¹ᏍᎩ²-, Ꭲ¹ᏍᎩ²Ꮿ͓-|Ꭰ̣²Ꭶ¹Ꮩ²³ᏍᏓ*||ᎢᏍᎩᏯᎦᏙᏍᏓ|ì:sgi:yagà:tǒ:sda|Let you (1), two, or all look at us all; Let you all look at me|||ii1sgii2ya2gaa1too23sda
1021|||Ꭶ̣²Ꭿ²-, Ꭶ̣²Ꭿ²Ꮿ͓-|Ꭰ̣²Ꭶ¹Ꮩ²³ᏍᏓ*||ᎦᎯᏯᎦᏙᏍᏓ|gahi:yagà:tǒ:sda|Let you (1) look at them (animate)|||ga2hii2ya2gaa1too23sda
1022|||Ꭸ²ᏍᏗ²-|Ꭰ̣²Ꭶ¹Ꮩ²³ᏍᏓ²*||ᎨᏍᏓᎦᏙᏍᏓ|ge:sdagà:tǒ:sdā|You both recently looked at them (animate); They recently looked at you both|||gee2sda2gaa1too23sda2
1023|||Ꭱ¹Ꮳ̣²-, Ꭱ¹Ꮳ̣²-|ᎪᏩ͓²Ꮨ̣³Ꭽ||ᎡᏣᎪᏩᏘᎭ|è:jagowhtíha|You (1) are being seen|||ee1ja2gowh2ti3ha
1024|||Ꭸ²Ꮳ̣²-, Ꭸ²Ꮳ̣²-|ᎪᏩ͓²Ꮨ̣³Ꭽ||ᎨᏣᎪᏩᏘᎭ|ge:jagowhtíha|They are seeing you (1)|||gee2ja2gowh2ti3ha
1025|||Ꮵ̣²-, Ꭶ͓-|Ꭰ¹Ꭶ¹Ꮩ²³ᏍᏗ*||ᎦᎦᏙᏍᏗ|gagà:tǒ:sdi|I am looking at it|||ga2gaa1too23sdi
1026|||Ꭱ¹Ꭹ²-|Ꭰ̣²Ꮪ²Ꮅ̣³Ꭽ||ᎡᎦᏚᎵᎭ|è:gadu:líha|All of us are wanted|||ee1ga2duu2li3ha
1027|||Ꭼ²-, Ꭼ²Ꮿ͓-|Ꭰ̣²Ꮪ²Ꮅ̣³Ꭽ||ᎬᏯᏚᎵᎭ|gv:yadu:líha|I am wanting you (1)|||gvv2ya2duu2li3ha
1028|||Ꮵ²-, Ꮵ²Ꮿ͓-|Ꭰ̣²Ꮪ²Ꮅ̣³Ꭽ||ᏥᏯᏚᎵᎭ|ji:yadu:líha|I am wanting him|||jii2ya2duu2li3ha
1029|||ᏍᏛ²-, ᏍᏛ²Ꮿ͓-|Ꭰ̣²Ꮪ²Ꮅ̣³Ꭽ||ᏍᏛᏯᏚᎵᎭ|sdv:yadu:líha|I am wanting you both; We two are wanting you (1) or you both|||sdvv2ya2duu2li3ha
1030|||Ꭱ¹Ꭹ̣²Ꮒ²-|Ꭰ̣²Ꮪ²Ꮅ̣³Ꭽ||ᎡᎩᎾᏚᎵᎭ|è:ginadu:líha|You (1) and I are wanted|||ee1gi2na2duu2li3ha
1031|||Ꭶ̣²Ꮵ²-, Ꭶ̣²Ꮵ²Ꮿ͓-|Ꭰ̣²Ꮪ²Ꮅ̣³Ꭽ||ᎦᏥᏯᏚᎵᎭ|gaji:yadu:líha|I am wanting them (animate)|||ga2jii2ya2duu2li3ha
1032|||Ꭰ¹Ꮒ²-|Ꭺ¹Ꮹ²Ꮤ²||ᎠᏂᎪᏩᏔ|à:ni:gò:wahtā|They recently saw him; They recently saw it|||aa1nii2goo1wah2ta2
1033||||Ꭿ²Ꮩ²Ꮣ||ᎯᏙᏓ|hi:do:da|You one, his father|||hii2doo2da
1034|||Ꮥ³Ꭹ²-|ɂ³Ꮪ²Ꮕ²³Ꭲ||ᏕᎩᏚᏅᎢ|dé:gí:du:hnv̌:ɂi|All of us baked things a while ago|||dee3gii3duu2hnvv23-i
1035|||Ꮥ²Ꮵ̣²-, Ꮥ²Ꭶ͓-|ɂᏰ³ᏍᎪ³Ꭲ*||ᏕᏥᏰᏍᎪᎢ|de:jiyé:sgó:ɂi|I am usually eating flexible things|||dee2ji2yee3sgoo3-i
1036|||Ꮣ̣²-, Ꮥ²Ꭶ̣²-|¹ᏍᏗ²³Ꭹ̣³Ꭰ||ᏓᏍᏗᎩᎠ|dàsdǐ:gíɂa|He is eating rod shaped things|||da1sdii23gi3-a
1037|||Ꮩ¹Ꭹ²-|ɂ³Ꮪ²Ꮕ²³Ꭲ||ᏙᎩᏚᏅᎢ|dò:gí:du:hnv̌:ɂi|They and I baked things a while ago|||doo1gii3duu2hnvv23-i
1038|||Ꮥ²Ꭿ̣²-, Ꮥ²Ꭿ̣²-|Ꭽ̣²Ꮧ²³Ꮤ²||ᏕᎯᎭᏗᏔ|de:ha:dǐ:tā|You (1) recently drank drinks|||dee2haa2dii23ta2
1039|||Ꮳ̣²-|Ꭱ²Ꮕ¹ᏍᏗ||ᏤᏅᏍᏗ|je:nv̀:sdi|For you (1) to go|||jee2nvv1sdi
1040|||Ꭲ¹Ꭹ²-|Ꭱ²Ꮕ¹ᏍᏗ||ᎢᎨᏅᏍᏗ|ì:ge:nv̀:sdi|For all of us to go|||ii1gee2nvv1sdi
1041|||Ꮥ²Ꮳ̣²-, Ꮥ²Ꮳ̣²-|ɂᏯ³Ꭵ²³Ꭲ||ᏕᏣᏯᎥᎢ|de:jahyá:ɂv̌:ɂi|You (1) ate flexible things a while ago|||dee2ja2hyaa3-vv23-i
1042|||Ꭰ¹Ꮒ²-|ᏍᏗ²³Ꭶ²||ᎠᏂᏍᏗᎦ|à:ni:sdǐ:gā|They recently ate something rod shaped|||aa1nii2sdii23ga2
1043|||Ꭴ¹-, Ꭴ¹Ꮹ͓-|Ꭵ²³Ꮜ||ᎤᏩᏌ|uwǎ:sa|Himself|||uu2waa23sa
1044|||Ꮥ³Ꮵ²-|Ꮑ²Ꮀ³Ꭲ||ᏕᏥᏁᎰᎢ|dé:ji:ne:hó:ɂi|You all usually have liquid things|||dee3jii2nee2hoo3-i
1045|||Ꭳ¹Ꭹ²-|ɂᏰ¹ᏍᏗ||ᎣᎩᏰᏍᏗ|ò:gi:hyè:sdi|For them and me to eat something flexible|||oo1gii2hyee1sdi
1046|||Ꮥ²ᏍᏗ²-|Ꮑ²Ꮀ³Ꭲ||ᏕᏍᏗᏁᎰᎢ|de:sdi:ne:hó:ɂi|You both usually have liquid things|||dee2sdii2nee2hoo3-i
1047|||Ꭳ¹Ꭹ̣²Ꮒ²-|ɂᏰ¹ᏍᏗ||ᎣᎩᏂᏰᏍᏗ|ò:gini:hyè:sdi|For him and me to eat something flexible|||oo1gi2nii2hyee1sdi
1048|||Ꭱ¹Ꮳ̣²-, Ꭱ¹Ꮳ̣²-|Ꭰ¹Ꭶ͓Ꮩ²³ᏍᏔ̣³Ꮕ²³Ꭲ||ᎡᏣᎦᏙᏍᏔᏅᎢ|è:jà:ktǒ:stánv̌:ɂi|You (1) were looked at a while ago|||ee1jaa1ktoo23sta3nvv23-i
1049|||Ꭸ²Ꮳ̣²-, Ꭸ²Ꮳ̣²-|Ꭰ¹Ꭶ͓Ꮩ²³ᏍᏔ̣³Ꮕ²³Ꭲ||ᎨᏣᎦᏙᏍᏔᏅᎢ|ge:jà:ktǒ:stánv̌:ɂi|They looked at you (1) a while ago|||gee2jaa1ktoo23sta3nvv23-i
1050|||Ꭿ̣²-|ᎣᎵ͓²Ꭶ||ᎰᎵᎦ|hohlga|You (1) understand it|||hohl2ga
1051|||Ꭰ¹Ꭹ̣²-, Ꭰ¹Ꮖ͓-|Ꭳ²Ꮅ³ᏍᏗ||ᎠᏉᎵᏍᏗ|à:gwo:hlísdi|For me to understand it; For him to recognize me|||aa1gwoo2hli3sdi
1052|||Ꭼ²-, Ꭼ²Ꮿ͓-|Ꭰ̣²Ꮪ²Ꮈ²Ꮂ²³Ꭲ||ᎬᏯᏚᎸᎲᎢ|gv:yadu:lv:hv̌:ɂi|I wanted you (1) a while ago|||gvv2ya2duu2lvv2hvv23-i
1053|||Ꮵ²-, Ꮵ²Ꮿ͓-|Ꭰ̣²Ꮪ²Ꮈ²Ꮂ²³Ꭲ||ᏥᏯᏚᎸᎲᎢ|ji:yadu:lv:hv̌:ɂi|I wanted him a while ago|||jii2ya2duu2lvv2hvv23-i
1054|||ᏍᏛ²-, ᏍᏛ²Ꮿ͓-|Ꭰ̣²Ꮪ²Ꮈ²Ꮂ²³Ꭲ||ᏍᏛᏯᏚᎸᎲᎢ|sdv:yadu:lv:hv̌:ɂi|I wanted you both a while ago; We two wanted you (1) or you both a while ago|||sdvv2ya2duu2lvv2hvv23-i
1055|||Ꭶ̣²Ꮵ²-, Ꭶ̣²Ꮵ²Ꮿ͓-|Ꭰ̣²Ꮪ²Ꮈ²Ꮂ²³Ꭲ||ᎦᏥᏯᏚᎸᎲᎢ|gaji:yadu:lv:hv̌:ɂi|I wanted them (animate) a while ago|||ga2jii2ya2duu2lvv2hvv23-i
1056|||Ꭲ¹Ꮸ²-, Ꭲ¹Ꮸ²Ꮿ͓-|Ꭰ̣²Ꮪ²Ꮅ̣³Ꭽ||ᎢᏨᏯᏚᎵᎭ|ì:jv:yadu:líha|I, we two, or we all are wanting you all; We all are wanting you (1), two|||ii1jvv2ya2duu2li3ha
1057|||Ꭲ¹Ꮒ²-|Ꭺ¹Ꮹ²Ꮤ||ᎢᏂᎪᏩᏔ|ì:ni:gò:wahta|Let you (1) and me see it|||ii1nii2goo1wah2ta
1058|||Ꭲ¹Ꮧ²-|Ꭺ¹Ꮹ²Ꮤ||ᎢᏗᎪᏩᏔ|ì:di:gò:wahta|Let all of us see it|||ii1dii2goo1wah2ta
1059|||Ꭰ̣²-, Ꭶ̣²-|Ꭺ¹Ꮹ²Ꮤ²||ᎠᎪᏩᏔ|agò:wahtā|He recently saw him; He recently saw it|||a2goo1wah2ta2
1060||||Ꭿ̣²Ꭰ||ᎯᎠ|hiɂa|This, These; They, Them; He, Him|||hi2-a
1061|||Ꮣ¹Ꭹ̣²-, Ꮣ¹Ꮖ͓-|Ꭰ̣²Ꮕ͓Ꮤ||ᏓᏆᏅᏔ|dà:gwanhta|I know things|||daa1gwa2nhta
1062|||Ꮥ³Ꭹ²-|Ꭵ²³ᏰᏍᏗ||ᏕᎩᎥᏰᏍᏗ|dé:gi:jv̌:yê:sdi|All of us will be having rod shaped things|||dee3gii2jvv23yee32sdi
1063|||Ꮣ¹Ꮒ²-|¹ᏍᏗ²³Ꭹ̣³Ꭰ||ᏓᏂᏍᏗᎩᎠ|dà:nì:sdǐ:gíɂa|They are eating rod shaped things|||daa1nii1sdii23gi3-a
1064|||Ꮥ²Ꭿ̣²-, Ꮥ²Ꭿ̣²-|Ꭰ¹Ꮧ²Ꮤ̣²ᏍᎪ³Ꭲ||ᏕᎭᏗᏔᏍᎪᎢ|de:hà:di:tasgó:ɂi|You (1) usually are drinking drinks|||dee2haa1dii2ta2sgoo3-i
1065|||Ꮩ¹Ꭹ²-|Ꭵ²³ᏰᏍᏗ||ᏙᎩᎥᏰᏍᏗ|dò:gi:jv̌:yê:sdi|They and I will be having rod shaped things|||doo1gii2jvv23yee32sdi
1066|||Ꮥ³Ꮒ²-|¹ᏍᏗ²³Ꭹ̣³Ꭰ||ᏕᏂᏍᏗᎩᎠ|dé:nì:sdǐ:gíɂa|You (1) and I are eating rod shaped things|||dee3nii1sdii23gi3-a
1067|||Ꮪ¹Ꮒ²-|Ꭵ²³ᏰᏍᏗ||ᏚᏂᎥᏰᏍᏗ|dù:ni:jv̌:yê:sdi|They will be having rod shaped things|||duu1nii2jvv23yee32sdi
1068|||Ꮥ³Ꮧ²-|¹ᏍᏗ²³Ꭹ̣³Ꭰ||ᏕᏗᏍᏗᎩᎠ|dé:dì:sdǐ:gíɂa|All of us are eating rod shaped things|||dee3dii1sdii23gi3-a
1069|||Ꮥ²Ꭹ̣²Ꮒ²-|Ꭵ²³ᏰᏍᏗ||ᏕᎩᏂᎥᏰᏍᏗ|de:gini:jv̌:yê:sdi|You (1) and I will be having rod shaped things|||dee2gi2nii2jvv23yee32sdi
1070|||Ꮩ¹Ꮵ²-|¹ᏍᏗ²³Ꭹ̣³Ꭰ||ᏙᏥᏍᏗᎩᎠ|dò:jì:sdǐ:gíɂa|They and I are eating rod shaped things|||doo1jii1sdii23gi3-a
1071|||Ꮩ¹Ꭹ̣²Ꮒ²-|Ꭵ²³ᏰᏍᏗ||ᏙᎩᏂᎥᏰᏍᏗ|dò:gini:jv̌:yê:sdi|He and I will be having rod shaped things|||doo1gi2nii2jvv23yee32sdi
1072|||Ꮩ¹ᏍᏗ²-|¹ᏍᏗ²³Ꭹ̣³Ꭰ||ᏙᏍᏗᏍᏗᎩᎠ|dò:sdì:sdǐ:gíɂa|He and I are eating rod shaped things|||doo1sdii1sdii23gi3-a
1073|||Ꮣ̣²-, Ꮥ²Ꭶ̣²-|ɂᏰ³ᏍᎪ³Ꭲ||ᏕᎦᏰᏍᎪᎢ|de:gahyé:sgó:ɂi|He usually is eating flexible things|||dee2ga2hyee3sgoo3-i
1074|||Ꮥ²Ꮵ̣²-, Ꮥ²Ꭶ͓-|ɂ³Ꮯ²Ꮟ̣³Ꭽ||ᏕᏥᏟᏏᎭ|de:jíhli:síha|I am gathering things|||dee2ji3hlii2si3ha
1075|||ᏍᏗ²-|ɂᎴ¹Ꭶ||ᏍᏗᎴᎦ|sdí:lè:ga|You both are climbing it|||sdii3lee1ga
1076|||Ꭲ¹Ꮵ²-|ɂᎴ¹Ꭶ||ᎢᏥᎴᎦ|ì:jí:lè:ga|You all are climbing it|||ii1jii3lee1ga
1077|||Ꭳ¹Ꭹ²-|ɂᎧ̣³Ꭽ||ᎣᎩᎧᎭ|ò:gi:káha|They and I have something alive|||oo1gii2ka3ha
1078|||Ꭰ̣²-, Ꭶ̣²-|ᏍᏗ²³Ꭶ²||ᎠᏍᏗᎦ|asdǐ:gā|He recently ate something rod shaped|||a2sdii23ga2
1079|||Ꮥ³Ꮵ²-|Ꮑ²Ꮂ²³Ꭲ||ᏕᏥᏁᎲᎢ|dé:ji:ne:hv̌:ɂi|You all had liquid things a while ago|||dee3jii2nee2hvv23-i
1080|||Ꭴ¹Ꮒ²-|ɂᎧ̣³Ꭽ||ᎤᏂᎧᎭ|ù:ni:káha|They have something alive|||uu1nii2ka3ha
1081|||Ꮵ̣²-, Ꭶ͓-|ᏍᏗ²³Ꭶ²||ᏥᏍᏗᎦ|jisdǐ:gā|I recently ate something rod shaped|||ji2sdii23ga2
1082|||Ꮥ²ᏍᏗ²-|Ꮑ²Ꮂ²³Ꭲ||ᏕᏍᏗᏁᎲᎢ|de:sdi:ne:hv̌:ɂi|You both had liquid things a while ago|||dee2sdii2nee2hvv23-i
1083|||Ꭹ̣²Ꮒ²-|ɂᎧ̣³Ꭽ||ᎩᏂᎧᎭ|gini:káha|You (1) and I have something alive|||gi2nii2ka3ha
1084|||Ꭳ¹Ꭹ̣²Ꮒ²-|ɂᎧ̣³Ꭽ||ᎣᎩᏂᎧᎭ|ò:gini:káha|He and I have something alive|||oo1gi2nii2ka3ha
1085|||Ꭱ¹Ꮳ̣²-, Ꭱ¹Ꮳ̣²-|Ꭰ¹Ꭶ͓Ꮩ²³ᏍᏗ³ᏍᎪ³Ꭲ||ᎡᏣᎦᏙᏍᏗᏍᎪᎢ|è:jà:ktǒ:sdí:sgó:ɂi|You (1) are often looked at|||ee1jaa1ktoo23sdii3sgoo3-i
1086|||Ꭵ¹Ꭹ̣²-, Ꭵ¹Ꮖ͓-|Ꭰ̣²Ꭶ͓Ꮩ²³ᏍᏓ²||ᎥᏆᎦᏙᏍᏓ|v̀:gwaktǒ:sdā|I was recently looked at|||vv1gwa2ktoo23sda2
1087|||Ꭿ̣²-|ᎣᎵ͓²Ꭶ²||ᎰᎵᎦ|hohlgā|You (1) recently understood it|||hohl2ga2
1088|||Ꭰ¹Ꭹ̣²-, Ꭰ¹Ꮖ͓-|ᎣᎵ͓²Ꭶ||ᎠᏉᎵᎦ|à:gwohlga|He recognizes me|||aa1gwohl2ga
1089|||Ꮳ̣²-|Ꭳ²Ꮅ³ᏍᏗ||ᏦᎵᏍᏗ|jo:hlísdi|For you (1) to understand it; For him to recognize you (1)|||joo2hli3sdi
1090|||Ꭲ¹Ꮸ²-, Ꭲ¹Ꮸ²Ꮿ͓-|Ꭰ̣²Ꮪ²Ꮈ²Ꮂ²³Ꭲ||ᎢᏨᏯᏚᎸᎲᎢ|ì:jv:yadu:lv:hv̌:ɂi|I, we two, or we all wanted you all a while ago; We all wanted you (1), two a while ago|||ii1jvv2ya2duu2lvv2hvv23-i
1091|||Ꭶ̣²Ꭿ²-, Ꭶ̣²Ꭿ²Ꮿ͓-|Ꭰ̣²Ꮪ²Ꮅ̣³Ꭽ||ᎦᎯᏯᏚᎵᎭ|gahi:yadu:líha|You (1) are wanting them (animate)|||ga2hii2ya2duu2li3ha
1092|||Ꮧ̣²ᏍᏗ²-|ᎪᏩ͓²Ꮫ³Ꮧ||ᏗᏍᏗᎪᏩᏛᏗ|disdi:gowhtv́hdi|For you both to see them (inanimate)|||di2sdii2gowh2tvh3di
1093||||Ꮒ̣²Ꭿ||ᏂᎯ|nihi|You one; You two; You all|||ni2hi
1094|||Ꮪ²-, Ꮪ²Ꮹ͓-|¹ᏍᏗ³Ꭼ²³Ꭲ||ᏚᏍᏗᎬᎢ|dù:sdí:gv̌:ɂi|He ate rod shaped things a while ago|||duu1sdii3gvv23-i
1095|||Ꮵ̣²-, Ꭶ͓-|ɂᏯ̣²Ꭶ²*||ᏥᏯᎦ|jiyagā|I recently ate something flexible|||ji2ya2ga2
1096|||Ꭰ¹Ꮵ̣²-, Ꭰ¹Ꭶ͓-|Ꭰ̣²Ꭶ¹Ꮩ²³ᏍᏙᏗ*||ᎠᎦᎦᏙᏍᏙᏗ|à:gagà:tǒ:sdóhdi|For him to be looked at|||aa1ga2gaa1too23sdoh3di
1097|||Ꮥ²Ꮵ̣²-, Ꮥ²Ꭶ͓-|Ꭰ¹Ꮧ²Ꮤ̣²ᏍᎪ³Ꭲ||ᏕᎦᏗᏔᏍᎪᎢ|de:gà:di:tasgó:ɂi|I am usually drinking drinks|||dee2gaa1dii2ta2sgoo3-i
1098|||Ꭸ³Ꮵ²-|Ꭰ̣²Ꭶ¹Ꮩ²³ᏍᏙᏗ*||ᎨᏣᎦᏙᏍᏙᏗ|gé:jagà:tǒ:sdóhdi|For them to look at you all|||gee3ja2gaa1too23sdoh3di
1099|||Ꮥ²Ꭹ̣²Ꮒ²-|ɂᎧ̣²Ꮀ³Ꭲ||ᏕᎩᏂᎧᎰᎢ|de:gini:kahó:ɂi|You (1) and I usually have living things|||dee2gi2nii2ka2hoo3-i
1100|||Ꮣ¹Ꮒ²-|Ꭽ̣²Ꮧ²³Ꮤ²||ᏓᏂᎭᏗᏔ|dà:na:dǐ:tā|They recently drank drinks|||daa1naa2dii23ta2
1101|||Ꭺ²Ꮵ²-|Ꭰ̣²Ꭶ¹Ꮩ²³ᏍᏙᏗ*||ᎪᏣᎦᏙᏍᏙᏗ|go:jagà:tǒ:sdóhdi|For them and me to look at them (animate)|||goo2ja2gaa1too23sdoh3di
1102|||Ꮩ¹Ꭹ̣²Ꮒ²-|ɂᎧ̣²Ꮀ³Ꭲ||ᏙᎩᏂᎧᎰᎢ|dò:gini:kahó:ɂi|He and I usually have living things|||doo1gi2nii2ka2hoo3-i
1103|||Ꮥ³Ꮒ²-|Ꭽ̣²Ꮧ²³Ꮤ²||ᏕᏂᎭᏗᏔ|dé:na:dǐ:tā|You (1) and I recently drank drinks|||dee3naa2dii23ta2
1104|||Ꭺ²ᏍᏗ²-|Ꭰ̣²Ꭶ¹Ꮩ²³ᏍᏙᏗ*||ᎪᏍᏓᎦᏙᏍᏙᏗ|go:sdagà:tǒ:sdóhdi|For him and me to look at them (animate)|||goo2sda2gaa1too23sdoh3di
1105|||Ꮥ³Ꮧ²-|Ꭽ̣²Ꮧ²³Ꮤ²||ᏕᏗᎭᏗᏔ|dé:da:dǐ:tā|All of us recently drank drinks|||dee3daa2dii23ta2
1106|||ᏍᏗ²-|ɂᎷ¹Ꭶ||ᏍᏗᎷᎦ|sdi:lù:ga|Let you both climb it|||sdii2luu1ga
1107|||Ꭳ¹Ꮵ²-|Ꭱ³Ꭺ̣³Ꭲ||ᎣᏤᎪᎢ|ò:jé:góɂi|They and I usually are going|||oo1jee3go3-i
1108|||Ꮩ¹Ꮵ²-|Ꭽ̣²Ꮧ²³Ꮤ²||ᏙᏥᎭᏗᏔ|dò:ja:dǐ:tā|They and I recently drank drinks|||doo1jaa2dii23ta2
1109|||Ꭲ¹Ꮵ²-|ɂᎷ¹Ꭶ||ᎢᏥᎷᎦ|ì:ji:lù:ga|Let you all climb it|||ii1jii2luu1ga
1110|||Ꭳ¹ᏍᏗ²-|Ꭱ³Ꭺ̣³Ꭲ||ᎣᏍᏕᎪᎢ|ò:sdé:góɂi|He and I usually are going|||oo1sdee3go3-i
1111|||Ꮣ̣²-, Ꮥ²Ꭶ̣²-|ɂ³Ꮯ²Ꮟ̣³Ꭽ||ᏕᎦᏟᏏᎭ|de:gáhli:síha|He is gathering things|||dee2ga3hlii2si3ha
1112|||Ꮩ¹ᏍᏗ²-|Ꭽ̣²Ꮧ²³Ꮤ²||ᏙᏍᏗᎭᏗᏔ|dò:sda:dǐ:tā|He and I recently drank drinks|||doo1sdaa2dii23ta2
1113|||Ꭴ¹-, Ꭴ¹Ꮹ͓-|Ꭵ⁴Ꮜ||ᎤᏩᏌ|uwa̋:sa|He alone|||uu2waa4sa
1114|||Ꮥ³Ꮵ²-|Ꮑ̣³Ꭽ||ᏕᏥᏁᎭ|dé:ji:néha|You all have liquid things|||dee3jii2ne3ha
1115|||Ꮧ̣²ᏍᏗ²-|ᏍᏗ²³Ꭹ³²ᏍᏗ||ᏗᏍᏗᏍᏗᎩᏍᏗ|disdi:sdǐ:gî:sdi|For you both to eat rod shaped things|||di2sdii2sdii23gii32sdi
1116|||Ꭲ¹Ꮒ²-|ᏍᏗ²³Ꭶ||ᎢᏂᏍᏗᎦ|ì:ni:sdǐ:ga|Let you (1) and me eat something rod shaped|||ii1nii2sdii23ga
1117|||Ꭲ¹Ꮧ²-|ᏍᏗ²³Ꭶ||ᎢᏗᏍᏗᎦ|ì:di:sdǐ:ga|Let all of us eat something rod shaped|||ii1dii2sdii23ga
1118|||Ꭱ¹Ꮳ̣²-, Ꭱ¹Ꮳ̣²-|ᎪᏩ͓²Ꮨ²³ᏍᎪ̣³Ꭲ||ᎡᏣᎪᏩᏘᏍᎪᎢ|è:jagowhtǐ:sgóɂi|You (1) are usually seen|||ee1ja2gowh2tii23sgo3-i
1119|||Ꮣ¹Ꭹ̣²-, Ꮣ¹Ꮖ͓-|ᎣᎵ͓²Ꮸ²³Ꭲ||ᏓᏉᎵᏨᎢ|dà:gwohljv̌:ɂi|I understood things a while ago|||daa1gwohl2jvv23-i
1120|||Ꮥ²Ꮳ̣²-, Ꮥ²Ꮳ̣²-|ᎣᎵ͓²Ꮸ²³Ꭲ||ᏕᏦᎵᏨᎢ|de:johljv̌:ɂi|You (1) understood things a while ago|||dee2johl2jvv23-i
1121|||Ꭼ²Ꭹ̣²-, Ꭼ²Ꮖ͓-|ᎪᏩ͓²Ꮨ̣³Ꭽ||ᎬᎩᎪᏩᏘᎭ|gv:gigowhtíha|They are seeing me|||gvv2gi2gowh2ti3ha
1122|||Ꭰ¹Ꭹ̣²-, Ꭰ¹Ꮖ͓-|ᎣᎵ͓²Ꭶ²||ᎠᏉᎵᎦ|à:gwohlgā|He recently recognized me|||aa1gwohl2ga2
1123|||Ꭳ¹Ꭹ²-|Ꭺ²Ꮂ²³Ꭲ||ᎣᎩᎪᎲᎢ|ò:gi:go:hv̌:ɂi|He saw them and me a while ago; They and I saw it a while ago; They and I were seen a while ago|||oo1gii2goo2hvv23-i
1124|||Ꭴ¹Ꮒ²-|Ꭺ²Ꮂ²³Ꭲ||ᎤᏂᎪᎲᎢ|ù:ni:go:hv̌:ɂi|They saw him a while ago; They saw it a while ago|||uu1nii2goo2hvv23-i
1125|||Ꭹ̣²Ꮒ²-|Ꭺ²Ꮂ²³Ꭲ||ᎩᏂᎪᎲᎢ|gini:go:hv̌:ɂi|He saw you (1) and me a while ago; You (1) and I saw it a while ago|||gi2nii2goo2hvv23-i
1126|||Ꭳ¹Ꭹ̣²Ꮒ²-|Ꭺ²Ꮂ²³Ꭲ||ᎣᎩᏂᎪᎲᎢ|ò:gini:go:hv̌:ɂi|He saw him and me a while ago; He and I saw it a while ago; He and I were seen a while ago|||oo1gi2nii2goo2hvv23-i
1127||||ᏍᏗ²Ꮵ||ᏍᏗᏥ|sdi:ji|Your two's mother|||sdii2ji
1128|||Ꭰ¹Ꮒ²-|ɂᎴ¹Ꭺ³Ꭲ||ᎠᏂᎴᎪᎢ|à:ní:lè:gó:ɂi|They usually are climbing it|||aa1nii3lee1goo3-i
